Word Index	IDF Value
3618	2.096040
3619	2.096040
3620	2.397071
3621	2.397071
3622	2.698101
3623	2.397071
3624	2.698101
3625	2.698101
3626	2.698101
3627	2.698101
3628	2.698101
3629	2.698101
3630	2.698101
3631	2.698101
3632	2.220979
3633	2.698101
3634	2.698101
3635	2.698101
3636	2.397071
3637	2.698101
3638	2.397071
3639	2.397071
3640	2.698101
3641	2.698101
3642	2.698101
3643	2.698101
3644	2.698101
3645	2.698101
3646	2.698101
3647	2.698101
3648	2.698101
3649	2.698101
3650	2.698101
3651	2.698101
3652	2.698101
3653	2.397071
3654	2.397071
3655	2.220979
3656	2.220979
3657	2.220979
3658	2.397071
3659	2.397071
3660	2.096040
3661	2.397071
3662	2.397071
3663	2.096040
3664	2.096040
3665	2.220979
3666	2.397071
3667	2.397071
3668	2.220979
3669	2.397071
3670	2.397071
3671	2.397071
3672	2.397071
3673	2.698101
3674	2.698101
3675	2.698101
3676	2.220979
3677	2.698101
3678	2.698101
3679	2.698101
3680	2.698101
3681	2.698101
3682	2.698101
3683	1.999130
3684	2.397071
3685	2.397071
3686	2.397071
3687	2.397071
3688	2.096040
3689	2.397071
3690	2.220979
3691	2.397071
3692	2.397071
3693	2.397071
3694	1.656708
3695	2.397071
3696	2.698101
3697	2.220979
3698	2.698101
3699	2.397071
3700	2.698101
3701	2.698101
3702	2.698101
3703	2.698101
3704	2.397071
3705	2.397071
3706	2.397071
3707	2.397071
3708	2.698101
3709	2.698101
3710	2.698101
3711	2.698101
3712	1.853003
3713	2.698101
3714	2.698101
3715	2.698101
3716	2.698101
3717	2.698101
3718	2.698101
3719	2.397071
3720	2.698101
3721	2.698101
3722	2.698101
3723	2.397071
3724	2.220979
3725	2.698101
3726	1.999130
3727	2.698101
3728	2.698101
3729	2.698101
3730	2.698101
3731	2.397071
3732	2.698101
3733	1.999130
3734	1.999130
3735	2.698101
3736	2.096040
3737	2.220979
3738	2.397071
3739	2.096040
3740	2.698101
3741	2.397071
3742	2.220979
3743	2.220979
3744	2.698101
3745	2.698101
3746	2.397071
3747	2.220979
3748	1.795011
3749	2.397071
3750	2.698101
3751	2.397071
3752	2.397071
3753	2.698101
3754	2.698101
3755	2.698101
3756	2.698101
3757	2.698101
3758	2.698101
3759	2.397071
3760	2.698101
3761	2.096040
3762	2.698101
3763	2.698101
3764	2.698101
3765	2.698101
3766	2.698101
3767	2.220979
3768	2.698101
3769	2.096040
3770	2.698101
3771	2.698101
3772	2.698101
3773	2.698101
3774	1.919949
3775	2.698101
3776	2.698101
3777	2.698101
3778	2.698101
3779	2.698101
3780	2.698101
3781	2.698101
3782	2.698101
3783	2.698101
3784	2.698101
3785	2.698101
3786	2.698101
3787	2.698101
3788	2.698101
3789	2.698101
3790	2.698101
3791	2.698101
3792	2.698101
3793	2.698101
3794	2.698101
3795	2.698101
3796	2.698101
3797	2.698101
3798	2.698101
3799	2.698101
3800	2.698101
3801	2.698101
3802	2.698101
3803	2.698101
3804	2.698101
3805	2.397071
3806	2.698101
3807	2.220979
3808	2.698101
3809	2.698101
3810	2.698101
3811	2.698101
3812	2.698101
3813	2.698101
3814	2.698101
3815	2.698101
3816	2.698101
3817	2.397071
3818	2.698101
3819	2.698101
3820	2.698101
3821	2.698101
3822	2.397071
3823	2.698101
3824	2.397071
3825	2.698101
3826	2.698101
3827	2.698101
3828	2.698101
3829	2.698101
3830	2.698101
3831	2.698101
3832	2.397071
3833	2.397071
3834	2.698101
3835	2.698101
3836	2.397071
3837	2.096040
3838	2.698101
3839	2.698101
3840	2.698101
3841	2.698101
3842	2.397071
3843	2.698101
3844	2.397071
3845	2.698101
3846	2.698101
3847	2.698101
3848	2.220979
3849	2.698101
3850	2.698101
3851	2.698101
3852	2.698101
3853	2.698101
3854	2.698101
3855	2.698101
3856	2.698101
3857	2.698101
3858	2.698101
3859	2.698101
3860	2.698101
3861	2.698101
3862	2.698101
3863	2.698101
3864	2.698101
3865	2.397071
3866	2.698101
3867	2.397071
3868	2.698101
3869	2.698101
3870	2.698101
3871	2.698101
3872	2.698101
3873	2.698101
3874	2.698101
3875	2.397071
3876	2.698101
3877	2.698101
3878	2.698101
3879	2.397071
3880	2.698101
3881	2.698101
3882	2.698101
3883	2.397071
3884	2.698101
3885	2.698101
3886	2.698101
3887	2.698101
3888	2.698101
3889	2.096040
3890	2.698101
3891	2.698101
3892	2.698101
3893	2.698101
3894	2.698101
3895	2.698101
3896	2.698101
3897	2.698101
3898	2.397071
3899	2.397071
3900	2.397071
3901	2.397071
3902	2.096040
3903	2.096040
3904	2.220979
3905	2.220979
3906	1.919949
3907	2.698101
3908	2.397071
3909	2.698101
3910	2.698101
3911	2.698101
3912	2.698101
3913	2.397071
3914	2.397071
3915	2.698101
3916	2.397071
3917	2.698101
3918	1.919949
3919	2.698101
3920	2.698101
3921	2.698101
3922	2.698101
3923	2.698101
3924	2.698101
3925	2.698101
3926	2.698101
3927	2.220979
3928	2.397071
3929	1.999130
3930	2.698101
3931	2.698101
3932	2.096040
3933	2.397071
3934	2.397071
3935	2.698101
3936	2.698101
3937	2.698101
3938	2.698101
3939	2.698101
3940	2.397071
3941	2.698101
3942	2.698101
3943	2.698101
3944	2.698101
3945	2.698101
3946	2.698101
3947	2.698101
3948	2.698101
3949	2.698101
3950	2.698101
3951	2.397071
3952	2.096040
3953	2.698101
3954	2.698101
3955	2.698101
3956	2.698101
3957	1.999130
3958	2.096040
3959	2.698101
3960	2.698101
3961	2.698101
3962	2.698101
3963	2.698101
3964	2.397071
3965	2.698101
3966	2.698101
3967	2.698101
3968	2.698101
3969	2.220979
3970	2.698101
3971	2.698101
3972	2.698101
3973	2.698101
3974	2.397071
3975	2.397071
3976	2.220979
3977	2.698101
3978	2.698101
3979	2.220979
3980	2.220979
3981	2.397071
3982	2.397071
3983	2.397071
3984	2.698101
3985	2.698101
3986	2.698101
3987	2.698101
3988	2.698101
3989	2.698101
3990	2.698101
3991	2.220979
3992	2.698101
3993	2.698101
3994	2.698101
3995	2.698101
3996	2.096040
3997	2.698101
3998	2.220979
3999	2.698101
4000	2.698101
4001	2.698101
4002	2.698101
4003	2.698101
4004	2.698101
4005	2.698101
4006	2.698101
4007	2.698101
4008	2.698101
4009	2.698101
4010	2.698101
4011	2.698101
4012	2.698101
4013	2.698101
4014	2.698101
4015	2.698101
4016	2.397071
4017	2.397071
4018	2.698101
4019	2.397071
4020	2.698101
4021	2.698101
4022	2.698101
4023	1.853003
4024	2.698101
4025	2.698101
4026	2.698101
4027	2.698101
4028	2.698101
4029	2.698101
4030	2.698101
4031	2.397071
4032	2.698101
4033	2.698101
4034	2.698101
4035	2.698101
4036	2.698101
4037	2.220979
4038	2.698101
4039	2.698101
4040	2.698101
4041	2.698101
4042	2.698101
4043	2.698101
4044	2.698101
4045	2.698101
4046	2.698101
4047	2.096040
4048	2.698101
4049	2.220979
4050	2.698101
4051	2.220979
4052	2.698101
4053	2.698101
4054	2.698101
4055	2.698101
4056	2.698101
4057	2.397071
4058	2.698101
4059	2.220979
4060	2.698101
4061	2.698101
4062	2.698101
4063	1.795011
4064	2.698101
4065	2.698101
4066	2.220979
4067	2.698101
4068	2.698101
4069	2.397071
4070	2.220979
4071	2.397071
4072	2.698101
4073	2.698101
4074	2.698101
4075	2.698101
4076	2.220979
4077	2.698101
4078	2.698101
4079	2.698101
4080	2.698101
4081	2.698101
4082	2.698101
4083	2.397071
4084	2.698101
4085	2.698101
4086	2.698101
4087	2.698101
4088	2.698101
4089	2.698101
4090	2.698101
4091	2.698101
4092	2.698101
4093	2.698101
4094	2.698101
4095	2.698101
4096	2.698101
4097	2.698101
4098	2.698101
4099	2.220979
4100	2.698101
4101	2.698101
4102	2.698101
4103	2.698101
4104	2.698101
4105	2.698101
4106	2.220979
4107	2.220979
4108	2.698101
4109	2.698101
4110	2.698101
4111	2.698101
4112	2.698101
4113	1.999130
4114	2.220979
4115	2.220979
4116	2.698101
4117	2.698101
4118	1.999130
4119	2.397071
4120	2.698101
4121	2.698101
4122	2.397071
4123	2.397071
4124	2.698101
4125	2.397071
4126	2.397071
4127	2.698101
4128	2.698101
4129	2.698101
4130	2.698101
4131	2.698101
4132	2.698101
4133	2.096040
4134	2.220979
4135	2.397071
4136	2.698101
4137	2.698101
4138	2.698101
4139	2.698101
4140	2.698101
4141	2.698101
4142	2.397071
4143	2.698101
4144	2.698101
4145	2.220979
4146	2.698101
4147	2.698101
4148	2.698101
4149	2.698101
4150	2.397071
4151	2.698101
4152	2.698101
4153	2.698101
4154	2.698101
4155	2.698101
4156	2.397071
4157	2.698101
4158	2.698101
4159	2.698101
4160	2.698101
4161	2.698101
4162	2.698101
4163	2.698101
4164	2.698101
4165	2.698101
4166	2.220979
4167	2.397071
4168	2.698101
4169	2.698101
4170	2.698101
4171	2.698101
4172	2.220979
4173	2.698101
4174	2.698101
4175	2.698101
4176	2.698101
4177	2.698101
4178	2.698101
4179	2.698101
4180	2.698101
4181	2.698101
4182	1.999130
4183	2.698101
4184	2.698101
4185	2.698101
4186	2.698101
4187	2.698101
4188	2.698101
4189	2.698101
4190	2.698101
4191	2.698101
4192	2.698101
4193	2.698101
4194	2.698101
4195	2.698101
4196	2.397071
4197	2.220979
4198	2.698101
4199	2.698101
4200	2.698101
4201	2.698101
4202	2.698101
4203	2.698101
4204	2.698101
4205	2.698101
4206	2.698101
4207	2.397071
4208	2.698101
4209	2.698101
4210	2.698101
4211	2.698101
4212	2.698101
4213	2.220979
4214	2.698101
4215	2.698101
4216	2.698101
4217	2.698101
4218	2.698101
4219	2.698101
4220	2.397071
4221	2.397071
4222	2.698101
4223	2.698101
4224	2.397071
4225	2.397071
4226	2.698101
4227	2.698101
4228	2.698101
4229	2.698101
4230	2.397071
4231	2.698101
4232	2.698101
4233	2.397071
4234	2.698101
4235	2.698101
4236	2.698101
4237	2.698101
4238	2.698101
4239	2.698101
4240	2.698101
4241	2.698101
4242	2.698101
4243	2.698101
4244	2.698101
4245	2.698101
4246	2.698101
4247	2.698101
4248	2.698101
4249	2.698101
4250	2.698101
4251	2.698101
4252	2.698101
4253	2.698101
4254	2.397071
4255	2.698101
4256	2.397071
4257	2.698101
4258	2.698101
4259	2.698101
4260	2.698101
4261	2.698101
4262	2.220979
4263	2.698101
4264	2.698101
4265	2.698101
4266	2.698101
4267	2.698101
4268	2.698101
4269	2.698101
4270	2.698101
4271	2.698101
4272	2.698101
4273	2.698101
4274	2.698101
4275	2.397071
4276	2.397071
4277	2.397071
4278	2.698101
4279	2.698101
4280	2.698101
4281	2.698101
4282	2.698101
4283	2.698101
4284	2.698101
4285	2.698101
4286	2.698101
4287	2.698101
4288	2.397071
4289	2.698101
4290	2.698101
4291	2.698101
4292	2.698101
4293	2.397071
4294	2.698101
4295	2.698101
4296	2.698101
4297	2.397071
4298	2.698101
4299	2.698101
4300	2.397071
4301	2.698101
4302	2.397071
4303	1.919949
4304	2.096040
4305	2.397071
4306	2.397071
4307	2.397071
4308	2.698101
4309	2.698101
4310	2.698101
4311	2.698101
4312	2.698101
4313	2.698101
4314	2.698101
4315	2.698101
4316	2.698101
4317	2.698101
4318	2.698101
4319	2.698101
4320	2.698101
4321	2.698101
4322	1.743858
4323	2.698101
4324	2.698101
4325	2.698101
4326	2.698101
4327	2.698101
4328	2.397071
4329	2.698101
4330	2.698101
4331	2.698101
4332	2.698101
4333	2.698101
4334	2.397071
4335	2.397071
4336	2.096040
4337	2.698101
4338	2.698101
4339	2.698101
4340	2.698101
4341	2.698101
4342	2.698101
4343	2.698101
4344	2.698101
4345	2.698101
4346	2.698101
4347	2.698101
4348	2.220979
4349	2.698101
4350	2.397071
4351	2.698101
4352	2.698101
4353	2.397071
4354	2.698101
4355	2.397071
4356	2.698101
4357	2.698101
4358	2.698101
4359	2.698101
4360	2.698101
4361	2.698101
4362	2.698101
4363	2.698101
4364	2.698101
4365	2.698101
4366	2.698101
4367	2.698101
4368	2.698101
4369	2.698101
4370	2.698101
4371	2.698101
4372	2.698101
4373	2.698101
4374	2.698101
4375	2.698101
4376	2.698101
4377	2.698101
4378	2.698101
4379	2.698101
4380	2.698101
4381	2.698101
4382	2.698101
4383	2.698101
4384	2.397071
4385	2.698101
4386	2.698101
4387	2.698101
4388	2.220979
4389	2.220979
4390	2.698101
4391	2.698101
4392	2.698101
4393	2.397071
4394	2.397071
4395	2.698101
4396	2.698101
4397	2.698101
4398	2.397071
4399	2.698101
4400	2.698101
4401	2.397071
4402	2.698101
4403	2.698101
4404	2.397071
4405	2.698101
4406	2.698101
4407	2.397071
4408	2.397071
4409	2.397071
4410	2.397071
4411	2.698101
4412	2.698101
4413	2.698101
4414	2.698101
4415	2.698101
4416	2.397071
4417	2.397071
4418	2.698101
4419	2.698101
4420	2.698101
4421	2.397071
4422	2.397071
4423	2.698101
4424	2.698101
4425	2.698101
4426	2.698101
4427	2.698101
4428	2.220979
4429	2.698101
4430	2.698101
4431	2.698101
4432	2.397071
4433	2.397071
4434	2.698101
4435	2.698101
4436	2.698101
4437	2.698101
4438	2.698101
4439	2.698101
4440	2.698101
4441	2.698101
4442	2.220979
4443	2.397071
4444	2.698101
4445	2.698101
4446	2.698101
4447	2.698101
4448	2.698101
4449	2.698101
4450	2.698101
4451	2.698101
4452	2.698101
4453	2.698101
4454	2.397071
4455	2.397071
4456	2.397071
4457	2.397071
4458	2.397071
4459	1.853003
4460	2.096040
4461	2.698101
4462	2.698101
4463	2.698101
4464	2.220979
4465	2.698101
4466	2.698101
4467	2.698101
4468	2.698101
4469	2.698101
4470	2.698101
4471	2.698101
4472	2.698101
4473	2.698101
4474	2.698101
4475	2.698101
4476	2.397071
4477	2.698101
4478	2.698101
4479	2.698101
4480	2.698101
4481	2.698101
4482	2.698101
4483	2.698101
4484	2.397071
4485	2.698101
4486	2.698101
4487	2.698101
4488	2.397071
4489	2.698101
4490	2.397071
4491	2.698101
4492	2.220979
4493	2.397071
4494	2.698101
4495	2.698101
4496	2.397071
4497	2.698101
4498	2.698101
4499	2.698101
4500	2.698101
4501	2.698101
4502	2.698101
4503	2.698101
4504	2.698101
4505	2.698101
4506	2.698101
4507	2.698101
4508	2.698101
4509	2.698101
4510	2.698101
4511	2.698101
4512	2.397071
4513	2.397071
4514	1.919949
4515	2.220979
4516	2.397071
4517	2.698101
4518	2.698101
4519	2.698101
4520	2.698101
4521	2.698101
4522	2.698101
4523	2.698101
4524	2.698101
4525	1.999130
4526	2.096040
4527	2.698101
4528	2.698101
4529	2.698101
4530	2.698101
4531	2.698101
4532	2.698101
4533	2.698101
4534	2.698101
4535	2.698101
4536	2.698101
4537	2.698101
4538	2.698101
4539	2.698101
4540	2.698101
4541	2.698101
4542	2.698101
4543	2.698101
4544	2.397071
4545	2.698101
4546	2.698101
4547	2.397071
4548	2.220979
4549	2.397071
4550	2.397071
4551	2.397071
4552	2.397071
4553	2.397071
4554	2.698101
4555	2.698101
4556	2.698101
4557	2.698101
4558	2.698101
4559	2.698101
4560	2.698101
4561	2.698101
4562	2.397071
4563	2.698101
4564	2.220979
4565	2.698101
4566	2.698101
4567	2.698101
4568	2.698101
4569	2.698101
4570	2.698101
4571	2.698101
4572	2.698101
4573	2.698101
4574	2.698101
4575	2.698101
4576	2.698101
4577	2.698101
4578	2.698101
4579	2.397071
4580	2.698101
4581	2.397071
4582	2.698101
4583	2.698101
4584	2.698101
4585	2.397071
4586	2.397071
4587	2.698101
4588	2.698101
4589	2.698101
4590	2.397071
4591	2.698101
4592	2.698101
4593	2.698101
4594	2.397071
4595	2.698101
4596	2.698101
4597	2.698101
4598	2.220979
4599	2.397071
4600	2.698101
4601	2.698101
4602	2.698101
4603	2.698101
4604	2.698101
4605	2.698101
4606	2.698101
4607	2.698101
4608	2.698101
4609	2.397071
4610	2.397071
4611	2.397071
4612	1.999130
4613	2.698101
4614	2.397071
4615	2.397071
4616	2.698101
4617	1.999130
4618	2.698101
4619	2.698101
4620	2.698101
4621	2.698101
4622	2.698101
4623	2.698101
4624	2.698101
4625	2.698101
4626	2.698101
4627	2.698101
4628	2.698101
4629	2.698101
4630	2.698101
4631	2.698101
4632	2.698101
4633	2.698101
4634	2.220979
4635	2.397071
4636	2.397071
4637	2.698101
4638	2.698101
4639	2.698101
4640	2.698101
4641	2.698101
4642	2.397071
4643	2.698101
4644	2.220979
4645	2.698101
4646	2.698101
4647	2.096040
4648	2.698101
4649	2.698101
4650	2.220979
4651	2.698101
4652	2.698101
4653	2.698101
4654	2.698101
4655	2.698101
4656	2.698101
4657	2.698101
4658	2.698101
4659	2.698101
4660	2.698101
4661	2.698101
4662	2.698101
4663	2.698101
4664	2.698101
4665	2.698101
4666	2.397071
4667	2.698101
4668	2.698101
4669	2.698101
4670	2.698101
4671	2.397071
4672	2.698101
4673	2.698101
4674	2.698101
4675	2.698101
4676	2.698101
4677	2.698101
4678	2.397071
4679	2.397071
4680	2.698101
4681	2.698101
4682	2.698101
4683	1.999130
4684	2.397071
4685	2.698101
4686	2.698101
4687	2.698101
4688	2.397071
4689	2.698101
4690	2.698101
4691	2.698101
4692	2.698101
4693	2.698101
4694	2.698101
4695	2.698101
4696	2.698101
4697	2.698101
4698	2.698101
4699	2.698101
4700	2.698101
4701	2.698101
4702	2.698101
4703	2.698101
4704	2.698101
4705	2.698101
4706	2.698101
4707	2.698101
4708	2.698101
4709	2.698101
4710	2.698101
4711	2.698101
4712	2.698101
4713	2.698101
4714	2.698101
4715	2.698101
4716	2.698101
4717	2.698101
4718	2.698101
4719	2.397071
4720	2.698101
4721	2.698101
4722	2.397071
4723	2.698101
4724	2.698101
4725	2.698101
4726	2.698101
4727	2.698101
4728	2.698101
4729	2.397071
4730	2.698101
4731	2.698101
4732	2.698101
4733	2.698101
4734	2.698101
4735	2.397071
4736	2.397071
4737	2.220979
4738	2.220979
4739	2.397071
4740	2.397071
4741	2.096040
4742	2.397071
4743	2.397071
4744	2.397071
4745	2.397071
4746	2.096040
4747	2.397071
4748	2.698101
4749	2.698101
4750	2.698101
4751	2.698101
4752	2.698101
4753	2.698101
4754	2.698101
4755	2.397071
4756	2.397071
4757	2.397071
4758	2.698101
4759	2.698101
4760	2.698101
4761	2.698101
4762	2.698101
4763	2.397071
4764	2.698101
4765	2.698101
4766	2.397071
4767	2.698101
4768	2.698101
4769	2.698101
4770	2.698101
4771	2.698101
4772	2.698101
4773	2.698101
4774	2.698101
4775	2.698101
4776	2.698101
4777	2.698101
4778	2.397071
4779	2.698101
4780	2.698101
4781	2.698101
4782	2.698101
4783	2.698101
4784	2.698101
4785	2.698101
4786	2.698101
4787	2.698101
4788	2.698101
4789	2.397071
4790	2.397071
4791	2.698101
4792	2.698101
4793	2.397071
4794	2.698101
4795	2.698101
4796	2.698101
4797	2.698101
4798	2.698101
4799	2.698101
4800	2.698101
4801	2.698101
4802	2.698101
4803	2.698101
4804	2.698101
4805	2.698101
4806	2.397071
4807	2.698101
4808	2.698101
4809	2.698101
4810	2.698101
4811	2.698101
4812	2.698101
4813	2.397071
4814	2.397071
4815	2.397071
4816	2.397071
4817	2.397071
4818	2.397071
4819	2.397071
4820	2.397071
4821	2.698101
4822	2.698101
4823	2.698101
4824	2.698101
4825	2.698101
4826	2.698101
4827	2.698101
4828	2.698101
4829	2.698101
4830	2.698101
4831	2.698101
4832	2.698101
4833	2.698101
4834	2.698101
4835	2.698101
4836	2.698101
4837	2.698101
4838	2.698101
4839	2.698101
4840	2.698101
4841	2.698101
4842	2.698101
4843	2.698101
4844	2.397071
4845	2.698101
4846	2.698101
4847	2.698101
4848	2.698101
4849	2.698101
4850	2.698101
4851	2.698101
4852	2.397071
4853	2.698101
4854	2.698101
4855	2.698101
4856	2.698101
4857	2.698101
4858	2.698101
4859	2.698101
4860	2.698101
4861	2.397071
4862	2.397071
4863	2.698101
4864	2.397071
4865	2.698101
4866	2.698101
4867	2.698101
4868	2.397071
4869	2.397071
4870	2.698101
4871	2.698101
4872	2.397071
4873	2.698101
4874	2.698101
4875	2.698101
4876	2.698101
4877	2.698101
4878	2.698101
4879	2.220979
4880	2.397071
4881	2.397071
4882	2.698101
4883	2.698101
4884	2.698101
4885	2.698101
4886	2.698101
4887	2.698101
4888	2.698101
4889	2.698101
4890	2.698101
4891	2.698101
4892	2.698101
4893	2.698101
4894	2.698101
4895	2.698101
4896	2.698101
4897	2.698101
4898	2.698101
4899	2.698101
4900	2.698101
4901	2.698101
4902	2.698101
4903	2.698101
4904	2.698101
4905	2.397071
4906	2.698101
4907	2.698101
4908	2.698101
4909	2.698101
4910	2.698101
4911	2.698101
4912	2.698101
4913	2.698101
4914	2.698101
4915	2.698101
4916	2.698101
4917	2.698101
4918	2.698101
4919	2.698101
4920	2.698101
4921	2.698101
4922	2.698101
4923	2.698101
4924	2.698101
4925	2.698101
4926	2.698101
4927	2.397071
4928	2.698101
4929	2.220979
4930	2.698101
4931	2.698101
4932	2.698101
4933	2.698101
4934	2.698101
4935	2.698101
4936	2.698101
4937	2.698101
4938	2.698101
4939	2.698101
4940	2.698101
4941	2.698101
4942	2.220979
4943	2.220979
4944	2.698101
4945	2.698101
4946	2.220979
4947	2.698101
4948	2.698101
4949	2.698101
4950	2.698101
4951	2.698101
4952	2.698101
4953	2.698101
4954	2.698101
4955	2.698101
4956	2.698101
4957	2.698101
4958	2.220979
4959	2.698101
4960	2.698101
4961	2.698101
4962	2.698101
4963	2.698101
4964	2.698101
4965	2.698101
4966	2.698101
4967	2.698101
4968	2.698101
4969	2.397071
4970	2.698101
4971	2.397071
4972	2.698101
4973	2.698101
4974	2.698101
4975	2.698101
4976	2.698101
4977	2.397071
4978	2.698101
4979	2.220979
4980	2.698101
4981	2.698101
4982	2.698101
4983	2.698101
4984	2.698101
4985	2.698101
4986	2.397071
4987	2.397071
4988	2.698101
4989	2.397071
4990	2.397071
4991	2.698101
4992	2.698101
4993	2.698101
4994	2.698101
4995	2.698101
4996	2.698101
4997	2.698101
4998	2.698101
4999	2.698101
5000	2.698101
5001	2.698101
5002	2.698101
5003	2.698101
5004	2.698101
5005	2.698101
5006	2.698101
5007	2.698101
5008	2.698101
5009	2.698101
5010	2.698101
5011	2.698101
5012	2.698101
5013	2.698101
5014	1.999130
5015	2.698101
5016	2.698101
5017	2.698101
5018	2.698101
5019	2.698101
5020	2.698101
5021	2.698101
5022	2.397071
5023	2.397071
5024	2.698101
5025	2.397071
5026	2.698101
5027	2.698101
5028	2.698101
5029	2.397071
5030	2.698101
5031	2.698101
5032	2.397071
5033	2.698101
5034	2.698101
5035	2.698101
5036	2.698101
5037	2.397071
5038	2.096040
5039	2.698101
5040	2.397071
5041	2.698101
5042	1.999130
5043	2.397071
5044	2.397071
5045	2.698101
5046	2.698101
5047	2.698101
5048	2.698101
5049	2.698101
5050	2.698101
5051	2.698101
5052	2.698101
5053	2.698101
5054	2.698101
5055	2.698101
5056	2.698101
5057	2.698101
5058	2.698101
5059	2.698101
5060	2.698101
5061	2.698101
5062	2.698101
5063	2.698101
5064	2.698101
5065	2.698101
5066	2.698101
5067	2.698101
5068	2.698101
5069	2.698101
5070	2.698101
5071	2.698101
5072	2.698101
5073	2.698101
5074	2.698101
5075	2.698101
5076	2.698101
5077	2.698101
5078	2.698101
5079	2.698101
5080	2.698101
5081	2.698101
5082	2.698101
5083	2.698101
5084	2.698101
5085	2.698101
5086	2.698101
5087	2.698101
5088	2.698101
5089	2.698101
5090	2.698101
5091	2.698101
5092	2.698101
5093	2.698101
5094	2.698101
5095	2.698101
5096	2.698101
5097	2.698101
5098	2.698101
5099	2.698101
5100	2.698101
5101	2.698101
5102	2.698101
5103	2.698101
5104	2.698101
5105	2.698101
5106	2.698101
5107	2.698101
5108	2.698101
5109	2.698101
5110	2.698101
5111	2.698101
5112	2.698101
5113	2.698101
5114	2.698101
5115	2.698101
5116	2.698101
5117	2.698101
5118	2.698101
5119	2.698101
5120	2.698101
5121	2.698101
5122	2.698101
5123	2.698101
5124	2.698101
5125	2.698101
5126	2.698101
5127	2.698101
5128	2.698101
5129	2.698101
5130	2.698101
5131	2.698101
5132	2.698101
5133	2.698101
5134	2.698101
5135	2.698101
5136	2.698101
5137	2.698101
5138	2.698101
5139	2.698101
5140	2.698101
5141	2.698101
5142	2.397071
5143	2.397071
5144	2.698101
5145	2.698101
5146	2.698101
5147	2.397071
5148	2.698101
5149	2.698101
5150	2.698101
5151	2.397071
5152	2.698101
5153	2.698101
5154	2.698101
5155	2.698101
5156	2.698101
5157	2.698101
5158	2.698101
5159	2.698101
5160	2.698101
5161	2.698101
5162	2.698101
5163	2.698101
5164	2.698101
5165	2.698101
5166	2.698101
5167	2.698101
5168	2.698101
5169	2.698101
5170	2.698101
5171	2.397071
5172	2.698101
5173	2.698101
5174	2.698101
5175	2.698101
5176	2.220979
5177	2.698101
5178	2.698101
5179	2.698101
5180	2.698101
5181	2.698101
5182	2.397071
5183	2.397071
5184	2.397071
5185	2.698101
5186	2.397071
5187	2.698101
5188	2.397071
5189	2.698101
5190	2.698101
5191	2.698101
5192	2.397071
5193	2.220979
5194	2.397071
5195	2.698101
5196	2.698101
5197	2.698101
5198	2.698101
5199	2.698101
5200	2.397071
5201	2.698101
5202	2.397071
5203	1.999130
5204	2.698101
5205	2.698101
5206	2.698101
5207	2.698101
5208	2.698101
5209	2.698101
5210	2.698101
5211	2.698101
5212	2.698101
5213	2.698101
5214	2.698101
5215	2.698101
5216	2.698101
5217	2.397071
5218	2.698101
5219	2.698101
5220	2.698101
5221	2.698101
5222	2.698101
5223	2.698101
5224	2.698101
5225	2.698101
5226	2.698101
5227	2.698101
5228	2.698101
5229	2.698101
5230	2.698101
5231	2.698101
5232	2.698101
5233	2.698101
5234	2.698101
5235	2.698101
5236	2.698101
5237	2.698101
5238	2.698101
5239	2.698101
5240	2.397071
5241	2.698101
5242	2.698101
5243	2.698101
5244	2.698101
5245	2.698101
5246	2.397071
5247	2.698101
5248	2.698101
5249	2.698101
5250	2.698101
5251	2.698101
5252	2.698101
5253	2.698101
5254	2.698101
5255	2.397071
5256	2.698101
5257	2.698101
5258	2.698101
5259	2.698101
5260	2.698101
5261	2.698101
5262	2.698101
5263	2.698101
5264	2.698101
5265	2.698101
5266	2.698101
5267	2.397071
5268	2.698101
5269	2.698101
5270	2.698101
5271	2.698101
5272	2.698101
5273	2.698101
5274	2.698101
5275	2.397071
5276	2.698101
5277	2.698101
5278	2.698101
5279	2.397071
5280	2.698101
5281	2.698101
5282	2.698101
5283	2.698101
5284	2.698101
5285	2.698101
5286	2.096040
5287	2.698101
5288	2.698101
5289	2.698101
5290	2.698101
5291	2.698101
5292	2.698101
5293	2.698101
5294	2.698101
5295	2.397071
5296	2.698101
5297	2.698101
5298	2.698101
5299	2.698101
5300	2.698101
5301	2.698101
5302	2.698101
5303	2.698101
5304	2.698101
5305	2.397071
5306	2.698101
5307	2.698101
5308	2.698101
5309	2.698101
5310	2.698101
5311	2.698101
5312	2.397071
5313	2.698101
5314	2.698101
5315	2.698101
5316	2.698101
5317	2.698101
5318	2.397071
5319	2.698101
5320	2.698101
5321	2.698101
5322	2.698101
5323	2.698101
5324	2.698101
5325	2.698101
5326	2.698101
5327	2.698101
5328	2.698101
5329	2.698101
5330	2.698101
5331	2.698101
5332	2.698101
5333	2.698101
5334	2.698101
5335	2.698101
5336	2.698101
5337	2.698101
5338	2.698101
5339	2.698101
5340	2.698101
5341	2.397071
5342	2.698101
5343	2.698101
5344	2.698101
5345	2.220979
5346	2.698101
5347	2.698101
5348	2.698101
5349	2.698101
5350	2.698101
5351	2.698101
5352	1.999130
5353	2.096040
5354	2.397071
5355	2.698101
5356	2.698101
5357	2.698101
5358	2.698101
5359	2.397071
5360	2.698101
5361	2.698101
5362	2.397071
5363	2.397071
5364	2.698101
5365	2.397071
